Sample in Buffer	Sample in Window	addra_0	douta_0m	douta_1m	douta_2m	douta_3m	douta_4m	douta_5m	douta_6m	douta_7m
297	297	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
298	298	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
299	299	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
300	300	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
301	301	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
302	302	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
303	303	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
304	304	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
305	305	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
306	306	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
307	307	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
308	308	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
309	309	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
310	310	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
311	311	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
312	312	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
313	313	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
314	314	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
315	315	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
316	316	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
317	317	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
318	318	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
319	319	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
320	320	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
321	321	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
322	322	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
323	323	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
324	324	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
325	325	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
326	326	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
327	327	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
328	328	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
329	329	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
330	330	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
331	331	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
332	332	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
333	333	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
334	334	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
335	335	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
336	336	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
337	337	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
338	338	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
339	339	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
340	340	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
341	341	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
342	342	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
343	343	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
344	344	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
345	345	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
346	346	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
347	347	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
348	348	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
349	349	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
350	350	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
351	351	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
352	352	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
353	353	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
354	354	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
355	355	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
356	356	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
357	357	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
358	358	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
359	359	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
360	360	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
361	361	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
362	362	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
363	363	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
364	364	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
365	365	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
366	366	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
367	367	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
368	368	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
369	369	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
370	370	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
371	371	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
372	372	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
373	373	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
374	374	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
375	375	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
376	376	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
377	377	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
378	378	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
379	379	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
380	380	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
381	381	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
382	382	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
383	383	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
384	384	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
385	385	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
386	386	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
387	387	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
388	388	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
389	389	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
390	390	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
391	391	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
392	392	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
393	393	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
394	394	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
395	395	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
396	396	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
397	397	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
398	398	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
399	399	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
400	400	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
401	401	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
402	402	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
403	403	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
404	404	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
405	405	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
406	406	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
407	407	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
408	408	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
409	409	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
410	410	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
411	411	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
412	412	05	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
413	413	06	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
414	414	06	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
415	415	06	045414	00B080	0D4B91	05D204	0A1860	02E50B	1B4284	078187	
416	416	06	045414	00B080	0D4B91	05D204	0A1860	02E50B	0F3E51	078187	
417	417	06	045414	00B080	0D4B91	05D204	0A1860	02E50B	0F3E51	078187	
418	418	06	045414	00B080	0D4B91	05D204	0A1860	02E50B	0F3E51	078187	
419	419	06	045414	00B080	0D4B91	05D204	0A1860	02E50B	0F3E51	078187	
420	420	06	045414	00B080	0D4B91	05D204	0A1860	02E50B	070A86	078187	
421	421	06	045414	00B080	0D4B91	05D204	0A1860	02E50B	070A86	078187	
422	422	06	045414	00B080	0D4B91	05D204	0A1860	02E50B	070A86	0B9AD2	
423	423	06	045414	00B080	0D4B91	05D204	0A1860	02E50B	070A86	0B9AD2	
424	424	06	045414	00B080	0D4B91	05D204	065023	02E50B	070A86	0B9AD2	
425	425	06	045414	00B080	0D4B91	05D204	065023	02E50B	070A86	0B9AD2	
426	426	06	045414	00B080	0D4B91	019FE2	065023	02E50B	070A86	0B9AD2	
427	427	06	045414	00B080	0D4B91	019FE2	065023	02E50B	070A86	0B9AD2	
428	428	06	045414	00B080	0D4B91	019FE2	065023	02E50B	0376A6	0B9AD2	
429	429	06	045414	00B080	0D4B91	019FE2	065023	02E50B	0376A6	0B9AD2	
430	430	06	045414	10C6EA	0D4B91	019FE2	065023	02E50B	0376A6	0B9AD2	
431	431	06	045414	10C6EA	0D4B91	019FE2	065023	02E50B	0376A6	0B9AD2	
432	432	06	045414	10C6EA	0D4B91	019FE2	065023	169D6E	0376A6	0B9AD2	
433	433	06	045414	10C6EA	0D4B91	019FE2	065023	169D6E	0376A6	0B9AD2	
434	434	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	0376A6	0B9AD2	
435	435	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	0376A6	0B9AD2	
436	436	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
437	437	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
438	438	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
439	439	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
440	440	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
441	441	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
442	442	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
443	443	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
444	444	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
445	445	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
446	446	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
447	447	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
448	448	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
449	449	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
450	450	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
451	451	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
452	452	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
453	453	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
454	454	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
455	455	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
456	456	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
457	457	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
458	458	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
459	459	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
460	460	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
461	461	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
462	462	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
463	463	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
464	464	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
465	465	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
466	466	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
467	467	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
468	468	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
469	469	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
470	470	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
471	471	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
472	472	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
473	473	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
474	474	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
475	475	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
476	476	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
477	477	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
478	478	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
479	479	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
480	480	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
481	481	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
482	482	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
483	483	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
484	484	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
485	485	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
486	486	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
487	487	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
488	488	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
489	489	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
490	490	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
491	491	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
492	492	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
493	493	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
494	494	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
495	495	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
496	496	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
497	497	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
498	498	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
499	499	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
500	500	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
501	501	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
502	502	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
503	503	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
504	504	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
505	505	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
506	506	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
507	507	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
508	508	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
509	509	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
510	510	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
511	511	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
512	512	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
513	513	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
514	514	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
515	515	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
516	516	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
517	517	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
518	518	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
519	519	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
520	520	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
521	521	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
522	522	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
523	523	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
524	524	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
525	525	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
526	526	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
527	527	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
528	528	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
529	529	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
530	530	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
531	531	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
532	532	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
533	533	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
534	534	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
535	535	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
536	536	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
537	537	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
538	538	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
539	539	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
540	540	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
541	541	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
542	542	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
543	543	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
544	544	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
545	545	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
546	546	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
547	547	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
548	548	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
549	549	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
550	550	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
551	551	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
552	552	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
553	553	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
554	554	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
555	555	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
556	556	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
557	557	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
558	558	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
559	559	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
560	560	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
561	561	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
562	562	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
563	563	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
564	564	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
565	565	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
566	566	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
567	567	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
568	568	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
569	569	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
570	570	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
571	571	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
572	572	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
573	573	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
574	574	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
575	575	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
576	576	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
577	577	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
578	578	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
579	579	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
580	580	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
581	581	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
582	582	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
583	583	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
584	584	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
585	585	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
586	586	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
587	587	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
588	588	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
589	589	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
590	590	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
591	591	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
592	592	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
593	593	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
594	594	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
595	595	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
